,Var1,Var2,bray,TreatmentGroup
3571,AZ-6_S155,AZ-6-RS_S306,0.995748299807987,Plaque.VS.Stool
3581,AZ-7_S156,AZ-6-RS_S306,0.99182817689082,Plaque.VS.Stool
3591,AZ-9_S157,AZ-6-RS_S306,0.981827611681807,Plaque.VS.Stool
3601,ML-8_S158,AZ-6-RS_S306,0.993884030670664,Plaque.VS.Stool
361,AZ-10_S135,AZ-7-RS_S307,0.993836937802641,Plaque.VS.Stool
362,AZ-11_S136,AZ-7-RS_S307,0.997766185361585,Plaque.VS.Stool
363,AZ-12_S137,AZ-7-RS_S307,0.988766106165374,Plaque.VS.Stool
364,AZ-13_S138,AZ-7-RS_S307,0.997841632045358,Plaque.VS.Stool
365,AZ-14_S139,AZ-7-RS_S307,0.996679718730172,Plaque.VS.Stool
366,Az-15_S140,AZ-7-RS_S307,0.994941743545699,Plaque.VS.Stool
367,AZ-16_S141,AZ-7-RS_S307,0.98630965550722,Plaque.VS.Stool
368,AZ-17_S142,AZ-7-RS_S307,0.994122702681879,Plaque.VS.Stool
369,AZ-18_S143,AZ-7-RS_S307,0.98879412445907,Plaque.VS.Stool
370,AZ-19_S144,AZ-7-RS_S307,1,Plaque.VS.Stool
371,AZ-2_S145,AZ-7-RS_S307,0.990283468660195,Plaque.VS.Stool
372,AZ-20_S146,AZ-7-RS_S307,0.996219765407863,Plaque.VS.Stool
373,AZ-21_S147,AZ-7-RS_S307,0.997261588853261,Plaque.VS.Stool
374,AZ-22_S148,AZ-7-RS_S307,0.995269712040427,Plaque.VS.Stool
375,AZ-23_S149,AZ-7-RS_S307,0.996553616261773,Plaque.VS.Stool
376,AZ-24_S150,AZ-7-RS_S307,1,Plaque.VS.Stool
3771,AZ-25_S151,AZ-7-RS_S307,0.988611659623215,Plaque.VS.Stool
3781,AZ-3_S152,AZ-7-RS_S307,0.99742374920916,Plaque.VS.Stool
3791,AZ-4_S153,AZ-7-RS_S307,0.991254261290882,Plaque.VS.Stool
3801,AZ-5_S154,AZ-7-RS_S307,0.994241345595569,Plaque.VS.Stool
3811,AZ-6_S155,AZ-7-RS_S307,0.997489616513944,Plaque.VS.Stool
3821,AZ-7_S156,AZ-7-RS_S307,0.997110012489098,Plaque.VS.Stool
3831,AZ-9_S157,AZ-7-RS_S307,0.987697237630823,Plaque.VS.Stool
3841,ML-8_S158,AZ-7-RS_S307,0.998257186538029,Plaque.VS.Stool
385,AZ-10_S135,AZ-8-RS_S308,0.986761510186848,Plaque.VS.Stool
386,AZ-11_S136,AZ-8-RS_S308,0.991117423692899,Plaque.VS.Stool
387,AZ-12_S137,AZ-8-RS_S308,0.98076102350154,Plaque.VS.Stool
388,AZ-13_S138,AZ-8-RS_S308,0.991165649622364,Plaque.VS.Stool
389,AZ-14_S139,AZ-8-RS_S308,0.989032338539469,Plaque.VS.Stool
390,Az-15_S140,AZ-8-RS_S308,0.990415068043611,Plaque.VS.Stool
391,AZ-16_S141,AZ-8-RS_S308,0.983307388073066,Plaque.VS.Stool
392,AZ-17_S142,AZ-8-RS_S308,0.985869644859008,Plaque.VS.Stool
393,AZ-18_S143,AZ-8-RS_S308,0.978033269423152,Plaque.VS.Stool
394,AZ-19_S144,AZ-8-RS_S308,0.991507241596108,Plaque.VS.Stool
395,AZ-2_S145,AZ-8-RS_S308,0.975972336509786,Plaque.VS.Stool
396,AZ-20_S146,AZ-8-RS_S308,0.987065563063693,Plaque.VS.Stool
397,AZ-21_S147,AZ-8-RS_S308,0.988854847846359,Plaque.VS.Stool
398,AZ-22_S148,AZ-8-RS_S308,0.986959211774418,Plaque.VS.Stool
399,AZ-23_S149,AZ-8-RS_S308,0.985494818496332,Plaque.VS.Stool
400,AZ-24_S150,AZ-8-RS_S308,0.993050131251685,Plaque.VS.Stool
401,AZ-25_S151,AZ-8-RS_S308,0.979427800368011,Plaque.VS.Stool
4021,AZ-3_S152,AZ-8-RS_S308,0.989593481518178,Plaque.VS.Stool
4031,AZ-4_S153,AZ-8-RS_S308,0.982786912078784,Plaque.VS.Stool
4041,AZ-5_S154,AZ-8-RS_S308,0.988276798928003,Plaque.VS.Stool
4051,AZ-6_S155,AZ-8-RS_S308,0.98989034928118,Plaque.VS.Stool
4061,AZ-7_S156,AZ-8-RS_S308,0.989919034448238,Plaque.VS.Stool
4071,AZ-9_S157,AZ-8-RS_S308,0.973085866695224,Plaque.VS.Stool
4081,ML-8_S158,AZ-8-RS_S308,0.991848223326964,Plaque.VS.Stool
409,AZ-10_S135,AZ-9-RS_S309,0.975673977388275,Plaque.VS.Stool
410,AZ-11_S136,AZ-9-RS_S309,0.978217828435592,Plaque.VS.Stool
411,AZ-12_S137,AZ-9-RS_S309,0.962090605486005,Plaque.VS.Stool
412,AZ-13_S138,AZ-9-RS_S309,0.981953476944705,Plaque.VS.Stool
413,AZ-14_S139,AZ-9-RS_S309,0.977695487808574,Plaque.VS.Stool
414,Az-15_S140,AZ-9-RS_S309,0.9860784067189,Plaque.VS.Stool
415,AZ-16_S141,AZ-9-RS_S309,0.96326145870888,Plaque.VS.Stool
416,AZ-17_S142,AZ-9-RS_S309,0.973831644959227,Plaque.VS.Stool
417,AZ-18_S143,AZ-9-RS_S309,0.958022826339988,Plaque.VS.Stool
418,AZ-19_S144,AZ-9-RS_S309,0.985745042884595,Plaque.VS.Stool
419,AZ-2_S145,AZ-9-RS_S309,0.959955793687868,Plaque.VS.Stool
420,AZ-20_S146,AZ-9-RS_S309,0.974162716564643,Plaque.VS.Stool
421,AZ-21_S147,AZ-9-RS_S309,0.981768174292041,Plaque.VS.Stool
422,AZ-22_S148,AZ-9-RS_S309,0.974683881354723,Plaque.VS.Stool
423,AZ-23_S149,AZ-9-RS_S309,0.970647015665423,Plaque.VS.Stool
424,AZ-24_S150,AZ-9-RS_S309,0.983529879844266,Plaque.VS.Stool
425,AZ-25_S151,AZ-9-RS_S309,0.963603240828366,Plaque.VS.Stool
426,AZ-3_S152,AZ-9-RS_S309,0.977154646858354,Plaque.VS.Stool
4271,AZ-4_S153,AZ-9-RS_S309,0.974344224810047,Plaque.VS.Stool
4281,AZ-5_S154,AZ-9-RS_S309,0.974498171622534,Plaque.VS.Stool
4291,AZ-6_S155,AZ-9-RS_S309,0.981485193981744,Plaque.VS.Stool
4301,AZ-7_S156,AZ-9-RS_S309,0.978623364810132,Plaque.VS.Stool
4311,AZ-9_S157,AZ-9-RS_S309,0.963799453318444,Plaque.VS.Stool
4321,ML-8_S158,AZ-9-RS_S309,0.984167810600815,Plaque.VS.Stool
433,AZ-10_S135,AZ-10-SAL_S310,1,Plaque.VS.Saliva
434,AZ-11_S136,AZ-10-SAL_S310,1,Plaque.VS.Saliva
435,AZ-12_S137,AZ-10-SAL_S310,1,Plaque.VS.Saliva
436,AZ-13_S138,AZ-10-SAL_S310,1,Plaque.VS.Saliva
437,AZ-14_S139,AZ-10-SAL_S310,1,Plaque.VS.Saliva
438,Az-15_S140,AZ-10-SAL_S310,1,Plaque.VS.Saliva
439,AZ-16_S141,AZ-10-SAL_S310,1,Plaque.VS.Saliva
440,AZ-17_S142,AZ-10-SAL_S310,1,Plaque.VS.Saliva
441,AZ-18_S143,AZ-10-SAL_S310,1,Plaque.VS.Saliva
442,AZ-19_S144,AZ-10-SAL_S310,1,Plaque.VS.Saliva
443,AZ-2_S145,AZ-10-SAL_S310,1,Plaque.VS.Saliva
444,AZ-20_S146,AZ-10-SAL_S310,1,Plaque.VS.Saliva
445,AZ-21_S147,AZ-10-SAL_S310,1,Plaque.VS.Saliva
446,AZ-22_S148,AZ-10-SAL_S310,1,Plaque.VS.Saliva
447,AZ-23_S149,AZ-10-SAL_S310,1,Plaque.VS.Saliva
448,AZ-24_S150,AZ-10-SAL_S310,1,Plaque.VS.Saliva
449,AZ-25_S151,AZ-10-SAL_S310,1,Plaque.VS.Saliva
450,AZ-3_S152,AZ-10-SAL_S310,1,Plaque.VS.Saliva
451,AZ-4_S153,AZ-10-SAL_S310,1,Plaque.VS.Saliva
4521,AZ-5_S154,AZ-10-SAL_S310,1,Plaque.VS.Saliva
4531,AZ-6_S155,AZ-10-SAL_S310,1,Plaque.VS.Saliva
4541,AZ-7_S156,AZ-10-SAL_S310,1,Plaque.VS.Saliva
4551,AZ-9_S157,AZ-10-SAL_S310,1,Plaque.VS.Saliva
4561,ML-8_S158,AZ-10-SAL_S310,1,Plaque.VS.Saliva
457,AZ-10_S135,AZ-11-SAL_S311,1,Plaque.VS.Saliva
458,AZ-11_S136,AZ-11-SAL_S311,1,Plaque.VS.Saliva
459,AZ-12_S137,AZ-11-SAL_S311,1,Plaque.VS.Saliva
460,AZ-13_S138,AZ-11-SAL_S311,1,Plaque.VS.Saliva
461,AZ-14_S139,AZ-11-SAL_S311,1,Plaque.VS.Saliva
462,Az-15_S140,AZ-11-SAL_S311,1,Plaque.VS.Saliva
463,AZ-16_S141,AZ-11-SAL_S311,1,Plaque.VS.Saliva
464,AZ-17_S142,AZ-11-SAL_S311,1,Plaque.VS.Saliva
465,AZ-18_S143,AZ-11-SAL_S311,1,Plaque.VS.Saliva
466,AZ-19_S144,AZ-11-SAL_S311,1,Plaque.VS.Saliva
467,AZ-2_S145,AZ-11-SAL_S311,1,Plaque.VS.Saliva
468,AZ-20_S146,AZ-11-SAL_S311,1,Plaque.VS.Saliva
469,AZ-21_S147,AZ-11-SAL_S311,1,Plaque.VS.Saliva
470,AZ-22_S148,AZ-11-SAL_S311,1,Plaque.VS.Saliva
471,AZ-23_S149,AZ-11-SAL_S311,1,Plaque.VS.Saliva
472,AZ-24_S150,AZ-11-SAL_S311,1,Plaque.VS.Saliva
473,AZ-25_S151,AZ-11-SAL_S311,1,Plaque.VS.Saliva
474,AZ-3_S152,AZ-11-SAL_S311,1,Plaque.VS.Saliva
475,AZ-4_S153,AZ-11-SAL_S311,1,Plaque.VS.Saliva
476,AZ-5_S154,AZ-11-SAL_S311,1,Plaque.VS.Saliva
4771,AZ-6_S155,AZ-11-SAL_S311,1,Plaque.VS.Saliva
4781,AZ-7_S156,AZ-11-SAL_S311,1,Plaque.VS.Saliva
4791,AZ-9_S157,AZ-11-SAL_S311,1,Plaque.VS.Saliva
4801,ML-8_S158,AZ-11-SAL_S311,1,Plaque.VS.Saliva
481,AZ-10_S135,AZ-12-SAL_S312,1,Plaque.VS.Saliva
482,AZ-11_S136,AZ-12-SAL_S312,1,Plaque.VS.Saliva
483,AZ-12_S137,AZ-12-SAL_S312,1,Plaque.VS.Saliva
484,AZ-13_S138,AZ-12-SAL_S312,1,Plaque.VS.Saliva
485,AZ-14_S139,AZ-12-SAL_S312,1,Plaque.VS.Saliva
486,Az-15_S140,AZ-12-SAL_S312,1,Plaque.VS.Saliva
487,AZ-16_S141,AZ-12-SAL_S312,1,Plaque.VS.Saliva
488,AZ-17_S142,AZ-12-SAL_S312,1,Plaque.VS.Saliva
489,AZ-18_S143,AZ-12-SAL_S312,1,Plaque.VS.Saliva
490,AZ-19_S144,AZ-12-SAL_S312,1,Plaque.VS.Saliva
491,AZ-2_S145,AZ-12-SAL_S312,1,Plaque.VS.Saliva
492,AZ-20_S146,AZ-12-SAL_S312,1,Plaque.VS.Saliva
493,AZ-21_S147,AZ-12-SAL_S312,1,Plaque.VS.Saliva
494,AZ-22_S148,AZ-12-SAL_S312,1,Plaque.VS.Saliva
495,AZ-23_S149,AZ-12-SAL_S312,1,Plaque.VS.Saliva
496,AZ-24_S150,AZ-12-SAL_S312,1,Plaque.VS.Saliva
497,AZ-25_S151,AZ-12-SAL_S312,1,Plaque.VS.Saliva
498,AZ-3_S152,AZ-12-SAL_S312,1,Plaque.VS.Saliva
499,AZ-4_S153,AZ-12-SAL_S312,1,Plaque.VS.Saliva
500,AZ-5_S154,AZ-12-SAL_S312,1,Plaque.VS.Saliva
501,AZ-6_S155,AZ-12-SAL_S312,1,Plaque.VS.Saliva
5021,AZ-7_S156,AZ-12-SAL_S312,1,Plaque.VS.Saliva
5031,AZ-9_S157,AZ-12-SAL_S312,1,Plaque.VS.Saliva
5041,ML-8_S158,AZ-12-SAL_S312,1,Plaque.VS.Saliva
505,AZ-10_S135,AZ-13-SAL_S313,1,Plaque.VS.Saliva
506,AZ-11_S136,AZ-13-SAL_S313,1,Plaque.VS.Saliva
507,AZ-12_S137,AZ-13-SAL_S313,1,Plaque.VS.Saliva
508,AZ-13_S138,AZ-13-SAL_S313,1,Plaque.VS.Saliva
509,AZ-14_S139,AZ-13-SAL_S313,1,Plaque.VS.Saliva
510,Az-15_S140,AZ-13-SAL_S313,1,Plaque.VS.Saliva
511,AZ-16_S141,AZ-13-SAL_S313,1,Plaque.VS.Saliva
512,AZ-17_S142,AZ-13-SAL_S313,1,Plaque.VS.Saliva
513,AZ-18_S143,AZ-13-SAL_S313,1,Plaque.VS.Saliva
514,AZ-19_S144,AZ-13-SAL_S313,1,Plaque.VS.Saliva
515,AZ-2_S145,AZ-13-SAL_S313,1,Plaque.VS.Saliva
516,AZ-20_S146,AZ-13-SAL_S313,1,Plaque.VS.Saliva
517,AZ-21_S147,AZ-13-SAL_S313,1,Plaque.VS.Saliva
518,AZ-22_S148,AZ-13-SAL_S313,1,Plaque.VS.Saliva
519,AZ-23_S149,AZ-13-SAL_S313,1,Plaque.VS.Saliva
520,AZ-24_S150,AZ-13-SAL_S313,1,Plaque.VS.Saliva
521,AZ-25_S151,AZ-13-SAL_S313,1,Plaque.VS.Saliva
522,AZ-3_S152,AZ-13-SAL_S313,1,Plaque.VS.Saliva
523,AZ-4_S153,AZ-13-SAL_S313,1,Plaque.VS.Saliva
524,AZ-5_S154,AZ-13-SAL_S313,1,Plaque.VS.Saliva
525,AZ-6_S155,AZ-13-SAL_S313,1,Plaque.VS.Saliva
526,AZ-7_S156,AZ-13-SAL_S313,1,Plaque.VS.Saliva
5271,AZ-9_S157,AZ-13-SAL_S313,1,Plaque.VS.Saliva
5281,ML-8_S158,AZ-13-SAL_S313,1,Plaque.VS.Saliva
529,AZ-10_S135,AZ-14-SAL_S314,1,Plaque.VS.Saliva
530,AZ-11_S136,AZ-14-SAL_S314,1,Plaque.VS.Saliva
531,AZ-12_S137,AZ-14-SAL_S314,1,Plaque.VS.Saliva
532,AZ-13_S138,AZ-14-SAL_S314,1,Plaque.VS.Saliva
533,AZ-14_S139,AZ-14-SAL_S314,1,Plaque.VS.Saliva
534,Az-15_S140,AZ-14-SAL_S314,1,Plaque.VS.Saliva
535,AZ-16_S141,AZ-14-SAL_S314,1,Plaque.VS.Saliva
536,AZ-17_S142,AZ-14-SAL_S314,1,Plaque.VS.Saliva
537,AZ-18_S143,AZ-14-SAL_S314,1,Plaque.VS.Saliva
538,AZ-19_S144,AZ-14-SAL_S314,1,Plaque.VS.Saliva
539,AZ-2_S145,AZ-14-SAL_S314,1,Plaque.VS.Saliva
540,AZ-20_S146,AZ-14-SAL_S314,1,Plaque.VS.Saliva
541,AZ-21_S147,AZ-14-SAL_S314,1,Plaque.VS.Saliva
542,AZ-22_S148,AZ-14-SAL_S314,1,Plaque.VS.Saliva
543,AZ-23_S149,AZ-14-SAL_S314,1,Plaque.VS.Saliva
544,AZ-24_S150,AZ-14-SAL_S314,1,Plaque.VS.Saliva
545,AZ-25_S151,AZ-14-SAL_S314,1,Plaque.VS.Saliva
546,AZ-3_S152,AZ-14-SAL_S314,1,Plaque.VS.Saliva
547,AZ-4_S153,AZ-14-SAL_S314,1,Plaque.VS.Saliva
548,AZ-5_S154,AZ-14-SAL_S314,1,Plaque.VS.Saliva
549,AZ-6_S155,AZ-14-SAL_S314,1,Plaque.VS.Saliva
550,AZ-7_S156,AZ-14-SAL_S314,1,Plaque.VS.Saliva
551,AZ-9_S157,AZ-14-SAL_S314,1,Plaque.VS.Saliva
5521,ML-8_S158,AZ-14-SAL_S314,1,Plaque.VS.Saliva
553,AZ-10_S135,AZ-15-SAL_S315,1,Plaque.VS.Saliva
554,AZ-11_S136,AZ-15-SAL_S315,1,Plaque.VS.Saliva
555,AZ-12_S137,AZ-15-SAL_S315,1,Plaque.VS.Saliva
556,AZ-13_S138,AZ-15-SAL_S315,1,Plaque.VS.Saliva
557,AZ-14_S139,AZ-15-SAL_S315,1,Plaque.VS.Saliva
558,Az-15_S140,AZ-15-SAL_S315,1,Plaque.VS.Saliva
559,AZ-16_S141,AZ-15-SAL_S315,1,Plaque.VS.Saliva
560,AZ-17_S142,AZ-15-SAL_S315,1,Plaque.VS.Saliva
561,AZ-18_S143,AZ-15-SAL_S315,0.997805093978637,Plaque.VS.Saliva
562,AZ-19_S144,AZ-15-SAL_S315,1,Plaque.VS.Saliva
563,AZ-2_S145,AZ-15-SAL_S315,1,Plaque.VS.Saliva
564,AZ-20_S146,AZ-15-SAL_S315,1,Plaque.VS.Saliva
565,AZ-21_S147,AZ-15-SAL_S315,1,Plaque.VS.Saliva
566,AZ-22_S148,AZ-15-SAL_S315,1,Plaque.VS.Saliva
567,AZ-23_S149,AZ-15-SAL_S315,1,Plaque.VS.Saliva
568,AZ-24_S150,AZ-15-SAL_S315,1,Plaque.VS.Saliva
569,AZ-25_S151,AZ-15-SAL_S315,1,Plaque.VS.Saliva
570,AZ-3_S152,AZ-15-SAL_S315,1,Plaque.VS.Saliva
571,AZ-4_S153,AZ-15-SAL_S315,1,Plaque.VS.Saliva
572,AZ-5_S154,AZ-15-SAL_S315,1,Plaque.VS.Saliva
573,AZ-6_S155,AZ-15-SAL_S315,1,Plaque.VS.Saliva
574,AZ-7_S156,AZ-15-SAL_S315,1,Plaque.VS.Saliva
575,AZ-9_S157,AZ-15-SAL_S315,1,Plaque.VS.Saliva
576,ML-8_S158,AZ-15-SAL_S315,1,Plaque.VS.Saliva
577,AZ-10_S135,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5781,AZ-11_S136,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5791,AZ-12_S137,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5801,AZ-13_S138,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5811,AZ-14_S139,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5821,Az-15_S140,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5831,AZ-16_S141,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5841,AZ-17_S142,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5851,AZ-18_S143,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5861,AZ-19_S144,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5871,AZ-2_S145,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5881,AZ-20_S146,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5891,AZ-21_S147,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5901,AZ-22_S148,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5911,AZ-23_S149,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5921,AZ-24_S150,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5931,AZ-25_S151,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5941,AZ-3_S152,AZ-16-SAL_S316,1,Plaque.VS.Saliva
595,AZ-4_S153,AZ-16-SAL_S316,1,Plaque.VS.Saliva
596,AZ-5_S154,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5971,AZ-6_S155,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5981,AZ-7_S156,AZ-16-SAL_S316,1,Plaque.VS.Saliva
5991,AZ-9_S157,AZ-16-SAL_S316,1,Plaque.VS.Saliva
6001,ML-8_S158,AZ-16-SAL_S316,1,Plaque.VS.Saliva
6011,AZ-10_S135,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6021,AZ-11_S136,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6031,AZ-12_S137,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6041,AZ-13_S138,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6051,AZ-14_S139,AZ-17-SAL_S317,0.999202565453293,Plaque.VS.Saliva
6061,Az-15_S140,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6071,AZ-16_S141,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6081,AZ-17_S142,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6091,AZ-18_S143,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6101,AZ-19_S144,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6111,AZ-2_S145,AZ-17-SAL_S317,0.998450610232122,Plaque.VS.Saliva
6121,AZ-20_S146,AZ-17-SAL_S317,0.9990812050435,Plaque.VS.Saliva
613,AZ-21_S147,AZ-17-SAL_S317,1,Plaque.VS.Saliva
614,AZ-22_S148,AZ-17-SAL_S317,1,Plaque.VS.Saliva
615,AZ-23_S149,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6161,AZ-24_S150,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6171,AZ-25_S151,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6181,AZ-3_S152,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6191,AZ-4_S153,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6201,AZ-5_S154,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6211,AZ-6_S155,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6221,AZ-7_S156,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6231,AZ-9_S157,AZ-17-SAL_S317,0.998735488320992,Plaque.VS.Saliva
6241,ML-8_S158,AZ-17-SAL_S317,1,Plaque.VS.Saliva
6251,AZ-10_S135,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6261,AZ-11_S136,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6271,AZ-12_S137,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6281,AZ-13_S138,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6291,AZ-14_S139,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6301,Az-15_S140,AZ-18-SAL_S318,1,Plaque.VS.Saliva
631,AZ-16_S141,AZ-18-SAL_S318,1,Plaque.VS.Saliva
632,AZ-17_S142,AZ-18-SAL_S318,1,Plaque.VS.Saliva
633,AZ-18_S143,AZ-18-SAL_S318,1,Plaque.VS.Saliva
634,AZ-19_S144,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6351,AZ-2_S145,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6361,AZ-20_S146,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6371,AZ-21_S147,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6381,AZ-22_S148,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6391,AZ-23_S149,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6401,AZ-24_S150,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6411,AZ-25_S151,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6421,AZ-3_S152,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6431,AZ-4_S153,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6441,AZ-5_S154,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6451,AZ-6_S155,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6461,AZ-7_S156,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6471,AZ-9_S157,AZ-18-SAL_S318,1,Plaque.VS.Saliva
6481,ML-8_S158,AZ-18-SAL_S318,1,Plaque.VS.Saliva
649,AZ-10_S135,AZ-19-SAL_S319,1,Plaque.VS.Saliva
650,AZ-11_S136,AZ-19-SAL_S319,1,Plaque.VS.Saliva
651,AZ-12_S137,AZ-19-SAL_S319,1,Plaque.VS.Saliva
652,AZ-13_S138,AZ-19-SAL_S319,1,Plaque.VS.Saliva
653,AZ-14_S139,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6541,Az-15_S140,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6551,AZ-16_S141,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6561,AZ-17_S142,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6571,AZ-18_S143,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6581,AZ-19_S144,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6591,AZ-2_S145,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6601,AZ-20_S146,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6611,AZ-21_S147,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6621,AZ-22_S148,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6631,AZ-23_S149,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6641,AZ-24_S150,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6651,AZ-25_S151,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6661,AZ-3_S152,AZ-19-SAL_S319,1,Plaque.VS.Saliva
667,AZ-4_S153,AZ-19-SAL_S319,1,Plaque.VS.Saliva
668,AZ-5_S154,AZ-19-SAL_S319,1,Plaque.VS.Saliva
669,AZ-6_S155,AZ-19-SAL_S319,1,Plaque.VS.Saliva
670,AZ-7_S156,AZ-19-SAL_S319,1,Plaque.VS.Saliva
671,AZ-9_S157,AZ-19-SAL_S319,1,Plaque.VS.Saliva
672,ML-8_S158,AZ-19-SAL_S319,1,Plaque.VS.Saliva
6731,AZ-10_S135,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6741,AZ-11_S136,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6751,AZ-12_S137,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6761,AZ-13_S138,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6771,AZ-14_S139,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6781,Az-15_S140,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6791,AZ-16_S141,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6801,AZ-17_S142,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6811,AZ-18_S143,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6821,AZ-19_S144,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6831,AZ-2_S145,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6841,AZ-20_S146,AZ-2-SAL_S320,1,Plaque.VS.Saliva
685,AZ-21_S147,AZ-2-SAL_S320,1,Plaque.VS.Saliva
686,AZ-22_S148,AZ-2-SAL_S320,1,Plaque.VS.Saliva
687,AZ-23_S149,AZ-2-SAL_S320,1,Plaque.VS.Saliva
688,AZ-24_S150,AZ-2-SAL_S320,1,Plaque.VS.Saliva
689,AZ-25_S151,AZ-2-SAL_S320,1,Plaque.VS.Saliva
690,AZ-3_S152,AZ-2-SAL_S320,1,Plaque.VS.Saliva
691,AZ-4_S153,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6921,AZ-5_S154,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6931,AZ-6_S155,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6941,AZ-7_S156,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6951,AZ-9_S157,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6961,ML-8_S158,AZ-2-SAL_S320,1,Plaque.VS.Saliva
6971,AZ-10_S135,AZ-20-SAL_S321,1,Plaque.VS.Saliva
6981,AZ-11_S136,AZ-20-SAL_S321,1,Plaque.VS.Saliva
6991,AZ-12_S137,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7001,AZ-13_S138,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7011,AZ-14_S139,AZ-20-SAL_S321,1,Plaque.VS.Saliva
7021,Az-15_S140,AZ-20-SAL_S321,1,Plaque.VS.Saliva
703,AZ-16_S141,AZ-20-SAL_S321,1,Plaque.VS.Saliva
